u/M,Real_h,Imag_h,Redh/M,Imdh/M,Momega,A/M,phi,time,Amplitude,time_sec,phase_raw,phase_unwrapped,Frequency,Phase
310.97583023552795,0.13653835099994635,-0.07175503217411117,-0.001778409680268316,-0.0034870847850323352,0.06768611524583977,0.15424495432944407,25.616603809195023,0.006178535843916801,0.15424495432944405,-0.003262645203292798,0.48386258047667846,25.616603809195023,5156.474216459319,-21.77158613383796
312.17658070457094,0.13042687139129608,-0.08269373537845415,-0.0020354203747319963,-0.003339714465672393,0.06754147219655379,0.1544325828695599,25.69780323928075,0.0061942974149471995,0.1544325828695599,-0.0032468836322623994,0.565062010562405,25.69780323928075,5145.454997059307,-21.690485679418085
313.3773311736141,0.12351166060166188,-0.09312920475441401,-0.0022816703550548913,-0.0031721172509921124,0.06736429849923188,0.15468735915636314,25.77880471803477,0.0062100589859776,0.15468735915636314,-0.003231122061231999,0.6460634893164288,25.778804718034774,5131.957522743498,-21.60959796639837
314.57808164265737,0.11582418111894456,-0.10299528578480396,-0.0025183861110240364,-0.00298334908666634,0.06717376208535825,0.15499441869231137,25.859578665320186,0.006225820557008,0.15499441869231137,-0.0032153604902015994,0.726837436601838,25.859578665320182,5117.442047865596,-21.52893904006698
315.77883211170047,0.1073939894911078,-0.11222263890907888,-0.002745468057603026,-0.0027726264738383894,0.06699360506666395,0.15532993807548395,25.94012257069755,0.0062415821280384,0.15532993807548395,-0.003199598919171199,0.8073813419792059,25.94012257069755,5103.717297694064,-21.44849643736029
316.9795825807437,0.09825318555028496,-0.1207400952173699,-0.0029619873932190126,-0.0025396476301437084,0.0668530936828292,0.15566585709100847,26.02046387073356,0.0062573436990688005,0.1556658570910085,-0.0031838373481407984,0.8877226420152152,26.02046387073356,5093.01283747761,-21.36822255376365
318.1803330497868,0.08843727017450653,-0.12847638374199827,-0.0031670141892954726,-0.002284609930074717,0.0667913025848954,0.15597221526714256,26.100670337890833,0.006273105270099199,0.15597221526714258,-0.0031680757771103997,0.9679291091724866,26.100670337890833,5088.305458392017,-21.288022865856835
319.38108351882994,0.07798429473879435,-0.13536159876984777,-0.0033593150017261378,-0.002008483671516657,0.06685063748270037,0.15621879735626057,26.180863246547194,0.0062888668411296,0.15621879735626057,-0.0031523142060799992,1.0481220178288462,26.18086324654719,5092.8257188552525,-21.207751931543648
320.5818339878731,0.06693765416345895,-0.14133067923970505,-0.0035359157074004127,-0.0017138607014082715,0.06705286048995561,0.15638097850845936,26.261212206517207,0.00630462841216,0.15638097850845936,-0.0031365526350495988,1.1284709777988633,26.261212206517207,5108.231503617717,-21.12723817785965
321.78258445691625,0.05535443421143139,-0.14633030725886087,-0.003691301604329905,-0.0014052456846953075,0.06737090081764173,0.15645022278456597,26.34189075391519,0.0063203899831904,0.15645022278456594,-0.003120791064019199,1.2091495251968474,26.34189075391519,5132.4605015971465,-21.046342537103
322.98333492595947,0.04331332389574721,-0.1503242516217551,-0.003819008646951172,-0.001087518538870477,0.06773020336958598,0.15643984355827853,26.423003488030492,0.0063361515542208,0.1564398435582785,-0.0031050294929887987,1.2902622593121507,26.423003488030496,5159.832944797003,-20.965015463638586
324.18408539500246,0.03091277887094441,-0.15329042590763178,-0.003914856784490833,-0.0007636923863884355,0.06805656810951362,0.15637632356743475,26.504544900844024,0.0063519131252512,0.15637632356743478,-0.003089267921958399,1.3718036721256808,26.504544900844024,5184.696114451508,-20.88329650755962
325.38483586404567,0.018258240475006425,-0.15521188289464102,-0.003978749634987914,-0.00043471606716301054,0.06833018066567931,0.15628209090277403,26.586441400188424,0.0063676746962815995,0.156282090902774,-0.0030735063509279995,1.453700171470077,26.586441400188424,5205.540508993086,-20.8012490110755
326.5855863330889,0.0054487812070213954,-0.15607260873747508,-0.004013235987792473,-0.00010180639899648988,0.06858520390910056,0.15616769324915755,26.668639893812266,0.006383436267312,0.15616769324915755,-0.003057744779897599,1.5358986650939161,26.668639893812262,5224.968729604036,-20.718895295312226
327.78633680213204,-0.00742646984686577,-0.15586344384821857,-0.004020590200018497,0.00023180533559168025,0.06885624693881716,0.15604026910580868,26.751148831714968,0.0063991978383424,0.15604026910580868,-0.0030419832088671986,1.6184076029966272,26.75114883171497,5245.617372079752,-20.63621612450389
328.9870872711752,-0.02028299607309735,-0.15458905458968833,-0.0040013893688052435,0.0005623220651745294,0.06913916410101781,0.15591400106672562,26.833998235428936,0.0064149594093728,0.15591400106672562,-0.003026221637836799,1.7012570067105919,26.833998235428936,5267.170611573383,-20.553197240780342
330.1878377402183,-0.033035361807218784,-0.15226458263110165,-0.0039552553115557235,0.000888013955790216,0.06940858477605383,0.15580705456928912,26.917186599162065,0.0064307209804032,0.15580705456928912,-0.0030104600668063993,1.7844453704437213,26.917186599162065,5287.695659571094,-20.469854850054876
331.38858820926146,-0.045596630067053445,-0.14890576527263105,-0.003881934427735599,0.0012090067982424414,0.069651704866718,0.1557304710225318,27.00068301687987,0.0064464825514336,0.1557304710225318,-0.002994698495775999,1.867941788161524,27.00068301687987,5306.217072337284,-20.38622053276651
332.5893386783046,-0.05787974214472697,-0.14452693912234993,-0.003781266716016392,0.0015242075590182443,0.0698620311512279,0.1556859039310095,27.0844552337388,0.006462244122464,0.1556859039310095,-0.0029789369247455993,1.951714005020457,27.0844552337388,5322.240182235022,-20.302333666093364
333.79008914734777,-0.0697967370495587,-0.13915083689491414,-0.0036527908432198047,0.001829590461963396,0.07001128169185512,0.1556744677566628,27.16845675022616,0.0064780056934944,0.15567446775666277,-0.002963175353715199,2.0357155215078144,27.16845675022616,5333.610410260735,-20.218267586763556
334.990839616391,-0.08125760354133404,-0.13281756016578403,-0.0034961757716214696,0.002120228908859485,0.0700561550869914,0.1557026089109373,27.252587392398414,0.006493767264524801,0.15570260891093726,-0.0029474137826847983,2.119846163680074,27.252587392398418,5337.028962266399,-20.134147625683493
336.191590085434,-0.09217226198793561,-0.12558137187821372,-0.003311982157116686,0.002393357887519138,0.06997732709570122,0.1557767853140732,27.336696672386285,0.006509528835555199,0.1557767853140732,-0.0029316522116543996,2.2039554436679394,27.336696672386285,5331.023675906821,-20.050122317350947
337.3923405544772,-0.10245428934688038,-0.11750006968566187,-0.003101688772866696,0.0026487824399965046,0.06979763161052685,0.15589466886879,27.420638009063513,0.0065252904065856,0.15589466886879,-0.002915890640623999,2.2878967803451684,27.420638009063513,5317.33408635424,-19.966312778456505
338.5930910235204,-0.11202307013428275,-0.10862916426223584,-0.0028672467686355206,0.0028869209433264485,0.0695634532801129,0.15604314650321,27.504315750175166,0.006541051977616,0.15604314650320997,-0.0029001290695935987,2.371574521456826,27.50431575017517,5299.493876165827,-19.88278442930215
339.79384149256356,-0.12080466866614797,-0.09902377564837232,-0.0026110472879670795,0.0031074662960904487,0.06932422855416727,0.15620331659474126,27.58769470737223,0.0065568135486464,0.15620331659474124,-0.002884367498563199,2.4549534786538834,27.58769470737223,5281.269220683724,-19.799543329349678
