time,Real_h,Imag_h,Amplitude,time_sec,phase_raw,phase_unwrapped,Frequency,Phase
0.01076927798562849,-3.32933528537625e-05,-0.00020912939508649998,0.00021176296001305454,0.010765547053038843,-1.728671242115787,199.33325858763112,18723.433054335415,160.03723424789962
0.01077755281041945,-1.64412100865925e-06,-0.00021610860968371428,0.00021611486370289084,0.010773821877829803,-1.5784040259604462,199.48352580378645,17409.170832509175,160.18129208629452
0.010785827635210408,2.88220531793375e-05,-0.0002200455685147143,0.00022192512920450534,0.010782096702620762,-1.440555565325965,199.62137426442095,15805.806140121073,160.3120823627839
0.01079410246000137,5.740478264396786e-05,-0.00022114645886380356,0.00022847552459377604,0.010790371527411724,-1.3168234729816932,199.7451063567652,14070.392918556929,160.42851239892494
0.010802377284792329,8.346534897435e-05,-0.00021967620354803571,0.00023499808272555768,0.010798646352202682,-1.2076954930438637,199.85423433670303,12324.377994153649,160.53049446748412
0.010810652109583287,0.0001064377022037,-0.00021594967512508927,0.00024075557446720758,0.01080692117699364,-1.1128593358633714,199.94907049388354,10638.853904495016,160.61852911952045
0.01081892693437425,0.00012583633592323928,-0.00021032239020107142,0.00024509241371057993,0.010815196001784603,-1.0316261889712486,200.03030364077566,9039.278497453779,160.69332756532356
0.010827201759165208,0.0001412623855263857,-0.00020318086215994645,0.0002474621674370941,0.010823470826575561,-0.9632624442571049,200.0986673854898,7517.189950348809,160.75553099508306
0.010835476583956168,0.0001524088425579107,-0.00019493299737198216,0.00024744156634297967,0.010831745651366522,-0.9072193294523042,200.15471050029458,6040.428644770756,160.80551448378083
0.010843751408747129,0.0001590649412150107,-0.00018599899167632143,0.0002447392090130699,0.010840020476157482,-0.8632954668615622,200.19863436288534,4558.482529360801,160.84323512802393
0.010852026233538089,0.0001611191177385143,-0.00017680315912430356,0.00023920436278874812,0.010848295300948442,-0.831778040966094,200.2301517887808,3002.5354779269546,160.86808058303242
0.010860301058329047,0.00015855985028463929,-0.00016776678969599286,0.00023083960199061756,0.010856570125739401,-0.8136045568445596,200.24832527290235,1280.8506830446422,160.878679398018
0.01086857588312001,0.00015147411288773572,-0.00015930180366760714,0.00021982145374571462,0.010864844950530363,-0.8105804109949659,200.25134941875194,-729.3106671459973,160.87264448002918
0.010876850707910968,0.00014004380867658215,-0.0001518047273813857,0.0002065355746693048,0.010873119775321322,-0.8256743928221605,200.23625543692475,-3189.664581755176,160.84625056447322
0.01088512553270193,0.00012454092286219644,-0.00014565056967458928,0.00019163645246638217,0.010881394600112284,-0.8633682421068645,200.19856158764003,-6296.189023591578,160.79415070345223
0.010893400357492889,0.00010532198405980714,-0.00014118640185072502,0.00017614289765371943,0.010889669424903242,-0.9298741148640965,200.1320557148828,-10223.822577746585,160.70955036292753
0.010901675182283847,8.282189392813929e-05,-0.0001387248751301643,0.00016156750011596898,0.0108979442496942,-1.032568923156272,200.02936090659063,-14938.324029933661,160.58593834890922
0.01090995000707481,5.7546565738549995e-05,-0.00013853804429815359,0.00015001465577155594,0.010906219074485163,-1.1770981429007128,199.88483168684618,-19815.64305555448,160.4219673745043
0.010918224831865768,3.0063562921903572e-05,-0.00014085194057712142,0.00014402460546691389,0.010914493899276121,-1.3605108719660783,199.70141895778082,-23378.661123238504,160.2285130498623
0.010926499656656728,9.902153908729286e-07,-0.00014584212793807857,0.00014584548950182587,0.010922768724067082,-1.5640067921847773,199.49792303756212,-23987.5168274343,160.03002055094507
0.010934774481447689,-2.9020670474855357e-05,-0.00015363024137701785,0.0001563472109772698,0.010931043548858042,-1.7574958698005523,199.30443395994635,-21340.754724750295,159.8534295446909
0.010943049306238649,-5.929667538018571e-05,-0.00016428145431497858,0.00017465535188761756,0.010939318373649002,-1.9171888046930876,199.1447410250538,-16805.200549939647,159.7143694545632
0.010951324131029607,-8.916205795206427e-05,-0.00017780279715770003,0.00019890627756646972,0.010947593198439961,-2.0356160500558844,199.026313779691,-12058.760112743825,159.61458532743404
0.01095959895582057,-0.00011795344176029643,-0.0001941424565686786,0.00022716581579458847,0.010955868023230923,-2.1167570589514546,198.94517277079544,-8010.162691397592,159.54830263461565
0.010967873780611528,-0.00014503438035740713,-0.00021319026845687499,0.00025784697409582196,0.010964142848021882,-2.1681814356927114,198.8937483940542,-4846.733825059608,159.50819676140486
0.01097614860540249,-0.00016980877925133213,-0.0002347796429600536,0.00028975248447472867,0.010972417672812844,-2.1969688053730327,198.86496102437386,-2443.5189821403474,159.48797706995427
0.010984423430193449,-0.00019173339673178574,-0.00025869094464007147,0.00032199798176553977,0.010980692497603802,-2.208620818593898,198.85330901115302,-615.1101252976805,159.48288714144027
0.010992698254984407,-0.00021032950465555358,-0.00028465626674935713,0.0003539317599881815,0.01098896732239476,-2.2071486624010186,198.8547811673459,796.9522655531764,159.48948178180447
0.01100097307977537,-0.0002251934514619643,-0.00031236524949210714,0.00038507679710886035,0.010997242147185723,-2.1954315378654474,198.86649829188144,1909.1517827250063,159.50527967830587
0.011009247904566328,-0.00023600556951739287,-0.00034147166513219643,0.0004150921908821989,0.011005516971976681,-2.175552869398179,198.8863769603487,2802.2916746772826,159.52846815092698
0.011017522729357288,-0.00024253686734567858,-0.00037160040870403576,0.00044374654451709446,0.011013791796767642,-2.149054592623245,198.91287523712364,3530.971339421347,159.5576863201026
0.011025797554148248,-0.00024465325294857143,-0.00040235477180332145,0.00047089762854703415,0.011022066621558602,-2.1171165310469493,198.94481329869996,4131.462525056675,159.59187344862787
0.011034072378939209,-0.00024231745554833932,-0.0004333237907121071,0.0004964748300372653,0.011030341446349562,-2.0806803355727035,198.9812494941742,4627.387067630887,159.63016426585247
